State,City,Year,SO2,NO2,PM2_5,AQI,Lat,Long
Maharashtra,AURANGABAD,2014,12.21575342,40.08219178,42.32813189,88,24.752037,84.374202
Maharashtra,AURANGABAD,2014,12.21575342,40.08219178,42.32813189,88,19.880943,75.346739
Rajasthan,UDAIPUR,2014,5.968641115,33.36236934,42.7812947,117,24.57951,73.690508
Uttar Pradesh,AGRA,2014,9.603978283,46.27993566,100.4460402,422,27.187935,78.003944
Andhra Pradesh,KURNOOL,2014,4.231481481,10.2037037,40.79146704,76,15.828865,78.036021
Maharashtra,NANDED,2014,47.08741259,45.62237762,40.93409455,109,19.160227,77.314971
Maharashtra,MUMBAI,2014,5.49132948,27.11450649,55.88195196,130,18.987807,72.836447
Uttar Pradesh,ALLAHABAD,2014,9.776807355,55.40952381,81.58293408,499,25.44478,81.843217
Rajasthan,KOTA,2014,6.742765273,35.84244373,41.31611613,128,25.182544,75.839065
Rajasthan,ALWAR,2014,10.92524652,22.71718114,40.79146704,239,27.566291,76.610202
Punjab,PATIALA,2014,5.54204527,14.03797468,40.79146704,104,30.336245,76.392199
Uttar Pradesh,BAREILLY,2014,24.66037736,46.26415094,82.3525844,480,28.347023,79.421934
Rajasthan,JODHPUR,2014,13.72881356,62.12711864,81.23724368,377,26.26841,73.005943
Tamil Nadu,COIMBATORE,2014,4.562557728,25.3269953,40.79146704,49,11.005547,76.966122
Kerala,THIRUVANANTHAPURAM,2014,14.95471698,36.76981132,66.80564791,84,8.485498,76.949238
Madhya Pradesh,BHOPAL,2014,2.848361416,21.71675488,55.16444196,159,23.254688,77.402892
Madhya Pradesh,GWALIOR,2014,10.88244942,16.77868852,40.79146704,144,26.229825,78.173369
Madhya Pradesh,INDORE,2014,10.80009937,19.99260008,40.79146704,143,22.717736,75.85859
Madhya Pradesh,JABALPUR,2014,2,23.46987952,40.79146704,72,23.174495,79.935903
Punjab,AMRITSAR,2014,13.3961039,40.44155844,40.79146704,189,31.622337,74.875335
Tamil Nadu,SALEM,2014,8.114503817,28.66412214,40.79146704,62,11.651165,78.158672
Punjab,LUDHIANA,2014,18.95420646,47.79365186,74.56504728,269,30.912042,75.853789
Telangana,RAMAGUNDAM,2014,5.75,13.9125,40.79146704,55,18.45,79.28
Telangana,WARANGAL,2014,5.1,11.48888889,40.79146704,52,17.978423,79.600209
Telangana,NALGONDA,2014,4.777777778,17.18518519,40.79146704,88,17.05,79.27
Himachal Pradesh,UNA,2014,4.259401302,10.77900042,40.79146704,76,20.82,71.03
West Bengal,CALCUTTA,2014,11.13793103,87.59770115,41.26033448,103,22.57,88.36
Andhra Pradesh,SRIKAKULAM,2014,14.10722192,22.29514478,40.79146704,69,18.3,83.9
Kerala,KOTTAYAM,2014,6.206751055,21.59303797,41.30781472,61,9.6,76.52
Assam,NAGAON,2014,6.784810127,13.21518987,40.79146704,100,26.35,92.68
Jharkhand,JHARIA,2014,13.31956793,36.36346169,40.79146704,233,23.76,86.42
Odisha,CUTTACK,2014,2.394648829,30.55852843,50.909699,94,20.522922,85.78813
Assam,BONGAIGAON,2014,6.804020101,13.5678392,41.81637827,51,26.48,90.54
Assam,LAKHIMPUR,2014,6.268041237,14.21649485,40.79146704,66,27.95,80.78
Assam,LAKHIMPUR,2014,6.268041237,14.21649485,40.79146704,66,27.24,94.1
Haryana,YAMUNANAGAR,2014,10.81818182,19.51515152,40.79146704,67,30.14,77.28
West Bengal,RANIGANJ,2014,9.25,57.98076923,40.79146704,134,23.62,87.11
Andhra Pradesh,ELURU,2014,10.82941432,25.8096229,40.79146704,121,16.72,81.11
Uttar Pradesh,GAJRAULA,2014,22.2032967,35.30769231,40.79146704,176,28.85,78.23
Gujarat,VAPI,2014,27.88059701,38.53731343,59.95522388,179,20.37,72.9
Uttar Pradesh,UNNAO,2014,10.47212891,29.2811815,40.79146704,73,26.55,80.49
Uttar Pradesh,KHURJA,2014,21.0625,21.10582286,40.79146704,157,28.26,77.85
Maharashtra,BADLAPUR,2014,39.73684211,58.32631579,40.79146704,122,19.15,73.27
Tamil Nadu,CHENNAI,2014,53.09178875,90.23284945,166.4957838,240,13.084622,80.248357
Telangana,KHAMMAM,2014,4.433962264,17.0754717,40.79146704,58,17.247672,80.143682
Telangana,HYDERABAD,2014,25.28402524,120.079774,203.1290821,486,17.384052,78.456355
Punjab,KHANNA,2014,9.77357576,22.9812539,41.11265969,161,30.71,76.21
Madhya Pradesh,NAGDA,2014,20.54761905,23.10714286,40.79146704,69,23.46,75.42
Telangana,PATANCHERU,2014,5.112149533,23.94392523,40.79146704,95,17.53,78.27
Kerala,PALAKKAD,2014,3.940677966,6.389830508,40.79146704,39,10.78,76.65
Kerala,MALAPPURAM,2014,2,7.816666667,40.79146704,43,11.07,76.06
Puducherry,PONDICHERRY,2014,5.418841599,12.7480402,40.79146704,42,11.94,79.83
Mizoram,LUNGLEI,2014,3.842592593,9.583333333,78.18364516,92,22.88,92.73
Meghalaya,TURA,2014,2,5,40.79146704,38,25.52,90.22
Tamil Nadu,METTUR,2014,8.429268293,23.18536585,40.79146704,52,11.8,77.8
Puducherry,KARAIKAL,2014,15.77142857,11.97857143,40.79146704,35,10.93,79.83
Odisha,SAMBALPUR,2014,3.345454545,15.76363636,40.79146704,55,21.47,83.97
Odisha,RAYAGADA,2014,4.144230769,20.44711538,40.79146704,52,19.18,83.41
Punjab,GOBINDGARH,2014,10.86590038,54.60846599,61.26534513,203,30.66,76.31
Karnataka,DAVANGERE,2014,5.056818182,8.732954545,45.42686102,112,14.469237,75.92375
Chhattisgarh,BILASPUR,2015,6.074074074,21.69135802,40.79146704,99,22.080046,82.155431
Odisha,TALCHER,2015,18.22807018,44.85964912,150.3333333,246,20.95,85.23
Chhattisgarh,BHILAI,2015,8.924226934,22.64822134,40.95269814,108,21.209188,81.428497
Gujarat,VAPI,2015,12.58333333,19.70833333,29.25,83,20.37,72.9
Punjab,NAYANANGAL,2015,7.989124974,13.03459993,41.45745018,84,31.3866,76.355
Goa,CURCHOREM,2015,3.834951456,8.786407767,17.23300971,51,15.2417,74.1123
Meghalaya,BYRNIHAT,2015,25.45588235,13.30882353,40.79146704,121,26.0515,91.8696
Goa,TILAMOL,2015,4,8.805825243,17.91262136,54,15.2308,74.0776
Goa,USGAO,2015,3.81372549,8.568627451,17.61764706,51,15.4489,74.0711
Gujarat,ANKLESHWAR,2015,30.04166667,42.75,59.95833333,175,21.6264,73.0152
Uttar Pradesh,RAIBAREILLY,2015,16.7972973,25.12162162,61.18720056,235,26.2145,81.2528
Uttar Pradesh,RENUSAGAR,2015,17.49629162,27.2676005,40.79146704,139,24.1829,82.7873
Goa,HONDA,2015,3.844660194,8.59223301,16.82524272,48,5.2072,74.7363
Gujarat,ANKLESHWAR,2015,18.94011976,22.89820359,32.55688623,83,21.6264,73.0152
Himachal Pradesh,SUNDERNAGAR,2015,2.128864026,11.37651822,40.95661468,82,31.5299,76.8889
Kerala,WAYANAD,2015,2,5,40.79146704,37,11.6854,76.132
Madhya Pradesh,AMLAI,2015,14.87661897,23.59704298,40.79146704,70,22.1892,78.6903
Karnataka,DOMLUR,2015,5.884615385,11.96153846,40.79146704,58,12.961,77.6387
Kerala,THISSUR,2015,2,7.641666667,40.79146704,48,10.5276,76.2144
Kerala,PATHANAMTHITTA,2015,2,13.59663866,40.79146704,24,9.2648,76.787
Karnataka,RANEBENNUR,2015,3.625,7.038461538,40.79146704,47,14.6154,75.6288
Goa,VASCO,2015,11.80850325,23.84017562,76.73642314,127,15.3982,73.8113
Goa,KUNDAIM,2015,4.009803922,9.578431373,20.40196078,60,15.4875,73.9771
Goa,MAPUSA,2015,7.019047619,10.38684996,37.26616908,60,15.5937,73.8142
Goa,MARGAO,2015,3.990291262,8.796116505,19.39805825,58,15.2832,73.9862
Tamil Nadu,TRICHY,2015,13.34419239,19.11506274,41.85593405,89,10.7905,78.7047
Gujarat,SARIGAM,2015,14,21.04166667,31.375,87,20.286,72.8575
Gujarat,SANAND,2015,14.04347826,21.30434783,32,93,22.992,72.3773
Himachal Pradesh,BADDI,2015,2.571119881,21.11474768,44.47744298,96,30.9578,76.7914
Himachal Pradesh,NALAGARH,2015,3.070232039,22.84813611,40.79146704,89,31.0461,76.7026
Telangana,SANGAREDDY,2015,11.03703704,41.40740741,79.31674147,135,17.614,78.0816
Himachal Pradesh,PARWANOO,2015,2.063981263,12.39762494,40.79146704,60,30.8406,76.9584
Himachal Pradesh,PAONTASAHIB,2015,2.760480234,13.98872854,40.79146704,115,30.4453,77.6021
Himachal Pradesh,DAMTAL,2015,2.435755172,15.07054422,40.94367401,104,32.2258,75.6601
Himachal Pradesh,MANALI,2015,3.091455148,12.54929656,40.79146704,46,32.2432,77.1892
Telangana,KOTHUR,2015,8.979166667,17.27083333,40.79146704,106,17.1474,78.2889
Himachal Pradesh,KALAAMB,2015,2.774132992,13.77338394,40.79146704,117,30.4992,77.207
Himachal Pradesh,DHARAMSHALA,2015,2.607692484,10.9350363,40.79146704,35,32.219,76.3234
Goa,CODLI,2015,3.766990291,8.495145631,16.3592233,49,15.357,74.1357
Gujarat,MORBI,2015,16.17948718,24.35897436,39.46153846,109,22.8252,70.8491
Goa,SANGUEM,2015,3.834951456,8.611650485,15.80582524,47,15.2302,74.1504
Goa,PONDA,2015,3.912621359,8.611650485,17.13592233,50,15.4027,74.0078
Uttar Pradesh,ANPARA,2015,17.6684551,27.37153432,40.79146704,132,24.2049,82.7832
Meghalaya,UMSNING,2015,2,13.47058824,40.79146704,83,25.7468,91.8892
Karnataka,DHARWAD,2015,5.704761905,22.19047619,40.79146704,69,15.4589,75.0078
Jharkhand,SINDRI,2015,12.31111111,36.97777778,40.79146704,75,23.7483,86.7059
Assam,GOLAGHAT,2015,7.09102489,13.87628866,40.79146704,124,26.5239,93.9623
Meghalaya,NONGSTOIN,2015,2,10.08823529,40.79146704,26,25.5213,91.2554
Andhra Pradesh,CHITTOOR,2015,9.732673267,25.13861386,81.17905817,134,13.2172,79.1003
Andhra Pradesh,ANANTHAPUR,2015,5.166666667,10.68518519,40.79146704,87,14.6819,77.6006
Meghalaya,KHLIEHRIAT,2015,2,5,40.79146704,36,25.3567,92.3641
Goa,AMONA,2015,3.951456311,8.601941748,21.41067961,62,15.5329,73.9771
Odisha,KALINGANAGAR,2015,5.857142857,29.54285714,123.3428571,291,20.9763,86.0051
Goa,ASSANORA,2015,3.902912621,8.699029126,17.76699029,51,15.6208,73.8978
Punjab,DERABABA,2015,7.293291264,13.55726338,40.79146704,76,32.0322,75.0304
Uttarakhand,RUDRAPUR,2015,10.82941432,25.8096229,40.79146704,125,28.9875,79.4141
West Bengal,BARRACKPORE,2015,8.471153846,58.46153846,75.75,112,22.7674,88.3883
Mizoram,KOLASIB,2015,3.858490566,9.641509434,77.34985731,63,24.2246,92.676
Andhra Pradesh,RAJAHMUNDRY,2015,7.421568627,18.19607843,40.79146704,62,17.005171,81.777839
West Bengal,MALDAH,2015,2.509615385,16.34615385,40.79146704,81,25.0108,88.1411
Mizoram,CHAMPHAI,2015,3.404958678,8.479338843,69.10951027,57,23.4566,93.3282
Meghalaya,DAWKI,2015,2.09375,11.46875,40.79146704,36,25.184,92.0249
Odisha,KEONJHAR,2015,2,13.21052632,44.56578947,82,21.6289,85.5817
Goa,BICHOLIM,2015,3.854368932,8.72815534,18.24271845,53,15.5889,73.9654
Assam,DARANGA,2015,5.788017461,12.25690892,40.79146704,69,26.4523,92.0273
Maharashtra,DOMBIVLI,2015,27.3525641,71.17307692,54.65010648,138,19.2094,73.0939
Jharkhand,WESTSINGHBHUM,2015,17.63333333,23.1,40.79146704,111,22.3651,85.4376
Madhya Pradesh,PITHAMPUR,2015,8.191790134,17.88215285,40.79146704,119,22.6111,75.6773
West Bengal,SOUTHSUBURBAN,2015,2.903846154,36.57692308,40.79146704,89,22.5098,88.3214
Goa,CUNCOLIM,2015,3.883495146,8.631067961,21.7184466,55,15.1742,73.9828
Odisha,KONARK,2015,2.038461538,13.25641026,32.18319322,87,19.8921,86.0912
Assam,MARGHERITA,2015,7.516129032,15.02150538,40.79146704,115,27.2911,95.6695
Odisha,BERHAMPUR,2015,2,17.88505747,31.7816092,53,19.315,84.7941
West Bengal,DANKUNI,2015,15.08737864,43.67961165,40.79146704,126,22.6809,88.297
Odisha,BALASORE,2015,4.484662577,14.90797546,54.04736231,101,21.4934,86.9135
Odisha,ANGUL,2015,21.03809524,47.84761905,117.6380952,204,20.8444,85.1511
Assam,NALBARI,2015,6.228571429,15.4952381,40.79146704,120,26.4446,91.4411
Assam,SILCHER,2015,6.346153846,13.86813187,42.13624068,74,24.8333,92.7789
Assam,SIVASAGAR,2015,7.462427746,15.29479769,47.62934302,82,26.9826,94.6425
Punjab,DERABASSI,2015,5.882559653,15.54657564,41.14928693,96,30.5887,76.8471
Odisha,PARADEEP,2015,42.67647059,37.41176471,104.4264001,304,20.3166,86.6114
Jharkhand,SARAIKELAKHARSAWAN,2015,35.78125,45.21875,40.79146704,142,22.8561,86.0122
Mizoram,AIZAWL,2015,8.083969466,33.86259542,164.7227944,178,23.736701,92.714596
Nagaland,KOHIMA,2015,3.80952381,9.523809524,77.69803246,177,25.674673,94.110988
Rajasthan,JODHPUR,2015,11.9533384,46.80845295,80.79596044,299,26.26841,73.005943
Uttar Pradesh,GORAKHPUR,2015,53.62616822,95.43925234,120.0870291,409,26.755,83.373889
Maharashtra,CHANDRAPUR,2015,16.29279127,46.58093346,93.54524113,215,19.6,83.883333
Uttar Pradesh,KANPUR,2015,14.29072253,82.76062873,95.95576642,458,26.466667,80.35
Maharashtra,AMRAVATI,2015,11.8902439,13.30894309,40.79146704,107,20.933333,77.75
Karnataka,TUMKUR,2015,4.835294118,22.10588235,40.79146704,134,13.342222,77.101667
Kerala,KOZHIKODE,2015,3.761904762,39.57936508,76.72680705,91,11.25,75.766667
Madhya Pradesh,DEWAS,2015,15.19603652,23.22999104,40.79146704,98,22.966667,76.066667
Maharashtra,JALGAON,2015,16.09570957,40.04620462,41.86846947,110,21.048611,76.534444
Maharashtra,NAVIMUMBAI,2015,32.54193548,76.07419355,73.55622605,226,19.033049,73.029662
Maharashtra,NASHIK,2015,30.43055556,44.11111111,79.88328962,151,20.0110224,73.7903373
Gujarat,JAMNAGAR,2015,12.95833333,19.875,28.91666667,84,22.466667,70.066667
Maharashtra,ULHASNAGAR,2015,26.4,68.6,50.51866303,130,19.216667,73.15
Maharashtra,THANE,2015,27.67845659,58.29903537,40.79146704,116,19.2,72.966667
Maharashtra,SOLAPUR,2015,13.28420007,35.11985325,40.79146704,74,17.683333,75.916667
Uttar Pradesh,NOIDA,2015,8.696202532,29.01265823,41.30781472,155,28.5726442,77.3547609
Tamil Nadu,THOOTHUKUDI,2015,13.22218643,18.08045318,45.45646787,91,8.783333,78.133333
Maharashtra,JALNA,2015,11.77211978,30.45815899,40.79146704,117,24.0988,79.2137
Madhya Pradesh,SAGAR,2015,5.361841038,18.28025408,40.50305988,102,22.066667,82
Maharashtra,NAGPUR,2015,26.9302523,68.30669701,100.886039,206,23.3,82.3
Madhya Pradesh,SATNA,2015,19.19759811,21.73237578,72.31214612,213,24.583333,80.833333
Andhra Pradesh,VISAKHAPATNAM,2015,65.97946341,142.4878881,306.6516426,457,17.7,83.3
Gujarat,VADODARA,2015,33.77504286,50.22145265,81.71642201,214,22.299405,73.208119
Uttar Pradesh,MORADABAD,2015,13.16891892,26.95945946,41.34270308,170,28.838931,78.776838
Maharashtra,LATUR,2015,5.332142857,15.66428571,42.39398896,81,18.399487,76.584252
Haryana,FARIDABAD,2015,15.29487179,72.85897436,40.79146704,106,28.411236,77.313162
Maharashtra,KOLHAPUR,2015,20.72347157,37.67088277,40.79146704,97,16.695633,74.231669
Maharashtra,LOTE,2015,11.325,11.2125,40.79146704,163,17.5889,73.5093
Andhra Pradesh,VIJAYAWADA,2015,16.54203315,111.1437827,121.5823338,325,16.516667,80.616667
West Bengal,SILIGURI,2015,3.288461538,17.93269231,40.79146704,89,26.716111,88.423611
Chhattisgarh,KORBA,2015,11.8707483,18.23809524,40.79146704,88,22.35,82.683333
Uttarakhand,HARIDWAR,2015,22.61861696,26.40765087,40.79146704,123,29.966667,78.166667
Punjab,BATHINDA,2015,5.479674797,14.99186992,40.79146704,109,30.2081076,74.9485371
West Bengal,HOWRAH,2015,15.43269231,43.25961538,72.81730769,123,22.589167,88.310278
West Bengal,DURGAPUR,2015,7.90056566,54.08287736,67.05769231,100,24.75,87.733333
Andhra Pradesh,KADAPA,2015,4.77,11.13,40.79146704,70,14.466667,78.816667
Punjab,JALANDHAR,2015,17.10684545,34.11778427,50.89908719,198,23.9,78.433333
Odisha,ROURKELA,2015,15.31547619,22.6547619,87.82142857,179,22.2,84.883333
Odisha,BHUBANESWAR,2015,4.30726257,34.53631285,63.25780281,161,20.233333,85.833333
Karnataka,BANGALORE,2015,14.4140625,58.95703125,115.0446844,381,12.983333,77.583333
Meghalaya,TURA,2015,2,5,40.79146704,29,25.52,90.22
West Bengal,RANIGANJ,2015,8.152205907,56.13278484,40.79146704,113,23.62,87.11
Andhra Pradesh,ELURU,2015,6.438835061,24.00796128,40.79146704,77,16.72,81.11
Karnataka,CHITRADURGA,2015,2.759615385,5.480769231,40.79146704,47,14.23,76.39
Madhya Pradesh,NAGDA,2015,18.76696054,22.96371625,39.10661979,60,23.46,75.42
Himachal Pradesh,UNA,2015,4.970703973,12.38358867,41.42883371,81,20.82,71.03
Maharashtra,BADLAPUR,2015,21.41414141,54.85858586,40.79146704,104,19.15,73.27
Jharkhand,JHARIA,2015,13.24444444,38.08888889,40.79146704,227,23.76,86.42
Uttar Pradesh,GAJRAULA,2015,16.26984127,30.84656085,40.79146704,177,28.85,78.23
Kerala,PALAKKAD,2015,2,7.756302521,40.79146704,47,10.78,76.65
Kerala,MALAPPURAM,2015,2,13.78181818,40.79146704,44,11.07,76.06
Karnataka,HASSAN,2015,5.990740741,19.34259259,40.79146704,24,13.01,76.08
Madhya Pradesh,CHHINDWARA,2015,7.733270629,31.17447698,40.79146704,85,22.07,78.94
Karnataka,MANDYA,2015,10.19,21.62,40.79146704,42,12.54,76.89
Uttar Pradesh,KHURJA,2015,23.14605538,23.22240955,40.79146704,167,28.26,77.85
Uttar Pradesh,UNNAO,2015,19.57142857,29.16071429,40.79146704,118,26.55,80.49
Gujarat,BHARUCH,2015,13.41666667,20.79166667,29.8125,83,21.71,72.97
Kerala,KOTTAYAM,2015,5.15720524,21.31441048,40.96959572,60,9.6,76.52
Tamil Nadu,METTUR,2015,8.159793814,24.5,36.38559477,49,11.8,77.8
Telangana,PATANCHERU,2015,5.527777778,25.09259259,40.79146704,84,17.53,78.27
Madhya Pradesh,SINGRAULI,2015,13.16326531,18.26530612,42.92040816,89,23.84,82.27
Assam,LAKHIMPUR,2015,6.552083333,14.17708333,40.79146704,78,27.95,80.78
Assam,LAKHIMPUR,2015,6.552083333,14.17708333,40.79146704,78,27.24,94.1
Assam,NAGAON,2015,8.407894737,15.23684211,40.79146704,137,26.35,92.68
Assam,TINSUKIA,2015,9.651851852,19.66666667,53.78430469,156,27.5,95.36
Andhra Pradesh,SRIKAKULAM,2015,9.876910414,22.47485629,40.79146704,72,18.3,83.9
Puducherry,KARAIKAL,2015,12.98281787,9.347079038,40.79146704,34,10.93,79.83
Uttarakhand,HALDWANI,2015,10.82941432,25.8096229,40.79146704,138,29.23,79.52
Punjab,SANGRUR,2015,9.653171235,13.21705426,40.79146704,100,30.25,75.84
Uttarakhand,KASHIPUR,2015,10.82941432,25.8096229,40.79146704,107,29.22,78.96
Uttarakhand,RISHIKESH,2015,25.15714286,28.89728033,40.79146704,120,30.12,78.29
West Bengal,KALYANI,2015,2.894230769,36.03846154,40.79146704,86,22.98,88.48
Maharashtra,MUMBAI,2015,4.25625,25.00625,41.30136038,105,18.987807,72.836447
Punjab,FARIDKOT,2015,9.223895165,13.07216495,40.79146704,89,30.68,74.74
Assam,BONGAIGAON,2015,7.173913043,14.14130435,41.45654531,46,26.48,90.54
Punjab,GOBINDGARH,2015,10.01467209,53.84601388,61.57792342,195,30.66,76.31
Punjab,HOSHIARPUR,2015,7.391911852,14.69101844,40.79146704,73,31.53,75.91
Mizoram,LUNGLEI,2015,3.760416667,9.0625,70.11033398,72,22.88,92.73
Nagaland,DIMAPUR,2015,3.98,17.23,81.17501941,243,25.92,93.73
Odisha,SAMBALPUR,2015,4.131578947,17.26315789,49.78947368,76,21.47,83.97
Punjab,KHANNA,2015,11.05356195,23.51064948,44.07118298,131,30.71,76.21
Puducherry,PONDICHERRY,2015,5.734435869,12.4116131,40.79146704,35,11.94,79.83
Odisha,RAYAGADA,2015,4.245192308,21.23076923,30.40822057,49,19.18,83.41
Gujarat,SURAT,2015,41.125,60.79166667,91.70833333,265,21.195944,72.830232
Uttar Pradesh,LUCKNOW,2015,12.83826464,45.22401618,66.40471378,274,26.839281,80.923133
Telangana,HYDERABAD,2015,23.71125789,127.2643798,216.1478886,500,17.384052,78.456355
Andhra Pradesh,KURNOOL,2015,5.043137302,10.65388191,40.79146704,82,15.828865,78.036021
Odisha,PURI,2015,3.166666667,23.66666667,47.52866052,129,19.798254,85.824938
Rajasthan,UDAIPUR,2015,6.068852459,33.50491803,41.72766464,158,24.57951,73.690508
Andhra Pradesh,NELLORE,2015,4.961165049,27.52427184,40.79146704,65,14.449918,79.986967
Tamil Nadu,CHENNAI,2015,44.16583618,76.50697043,145.2164297,216,13.084622,80.248357
Andhra Pradesh,GUNTUR,2015,4.961165049,25.57281553,40.79146704,100,16.299737,80.457293
Gujarat,VAPI,2015,26.79166667,41.04166667,60.66666667,175,20.37,72.9
West Bengal,KOLKATA,2015,17.34077994,151.9529171,135.47783,312,22.562627,88.363044
Andhra Pradesh,KAKINADA,2015,7.647058824,19.00980392,40.79146704,62,16.960361,82.238086
Andhra Pradesh,ONGOLE,2015,4.990291262,28.60194175,40.79146704,66,15.503565,80.044541
Maharashtra,SANGLI,2015,11.25324675,41.32792208,40.79146704,77,16.856777,74.569196
Uttar Pradesh,AGRA,2015,8.803475217,49.09846502,95.80704794,423,27.187935,78.003944
Karnataka,BELGAUM,2015,2.014492754,15.13043478,40.79146704,64,15.862643,74.508534
Karnataka,BIDAR,2015,6.04,13.44,40.79146704,58,17.913309,77.530105
Uttar Pradesh,JHANSI,2015,15.49,44.36,81.58293408,237,25.458872,78.579943
Karnataka,DAVANGERE,2015,5.150837989,9.413407821,46.94436989,161,14.469237,75.92375
Karnataka,BIJAPUR,2015,2.235294118,16.58823529,40.79146704,99,16.827715,75.718988
Assam,DIBRUGARH,2015,7.530612245,14.87755102,40.79146704,109,27.479888,94.90837
Andhra Pradesh,VIZIANAGARAM,2015,10.15075633,23.7124726,40.79146704,74,18.11329,83.397743
West Bengal,HALDIA,2015,19.26923077,50.05769231,40.79146704,152,22.025278,88.058333
Odisha,CUTTACK,2015,2.816176471,30.52573529,36.22058824,82,20.522922,85.78813
Tamil Nadu,CUDDALORE,2015,10.02492876,20.40360901,39.78413897,56,11.746289,79.764362
West Bengal,HALDIA,2015,2.932692308,16.94230769,40.79146704,86,22.025278,88.058333
Tamil Nadu,COIMBATORE,2015,4.07998977,24.82636896,34.92712914,47,11.005547,76.966122
Chandigarh,CHANDIGARH,2015,4.986577181,63.40604027,101.7048994,213,30.736292,76.788398
Rajasthan,ALWAR,2015,9.84473282,25.62885251,40.92477249,179,27.566291,76.610202
Uttarakhand,DEHRADUN,2015,26.73309756,29.94816217,40.79146704,190,30.324427,78.033922
Delhi,DELHI,2015,17.05112954,198.4588619,202.0088688,646,28.651952,77.231495
Assam,TEZPUR,2015,7.252427184,14.00970874,40.79146704,89,26.633333,92.8
Uttar Pradesh,ALLAHABAD,2015,9.593530008,62.43333333,89.40129859,549,25.44478,81.843217
Andhra Pradesh,TIRUPATI,2015,4.742574257,11.04950495,40.79146704,62,13.635505,79.419888
Punjab,PATIALA,2015,5.195402299,14.54789272,40.79146704,109,30.336245,76.392199
Chhattisgarh,RAIPUR,2015,13.30129769,35.56513042,40.79146704,186,21.233333,81.633333
Rajasthan,KOTA,2015,6.468703606,34.23562985,40.79146704,133,25.182544,75.839065
Meghalaya,SHILLONG,2015,3.971014493,26.05797101,80.9917534,118,25.573987,91.896807
Punjab,AMRITSAR,2015,13.35714286,37.28571429,43.94794961,182,31.622337,74.875335
